1500914565,24.0
1500914570,20.0
1500914575,21.0
1500914580,21.0
1500914585,21.0
1500914590,21.0
1500914595,21.0
1500914600,21.0
1500914605,21.0
1500914610,21.0
1500914615,24.0
1500914620,24.0
1500914625,24.0
1500914630,24.0
1500914635,21.0
1500914640,24.0
1500914645,21.0
1500914650,21.0
1500914654,21.0
1500914660,21.0
1500914665,21.0
1500914670,21.0
1500914675,21.0
1500914680,21.0
1500914685,21.0
1500914689,21.0
1500914695,21.0
1500914700,21.0
1500914705,21.0
1500914709,21.0
1500914715,21.0
1500914720,21.0
1500914724,21.0
1500914730,21.0
1500914735,21.0
1500914740,21.0
1500914744,21.0
1500914750,21.0
1500914755,21.0
1500914759,21.0
1500914765,21.0
1500914770,21.0
1500914775,21.0
1500914779,21.0
1500914785,21.0
1500914790,21.0
1500914794,21.0
1500914799,21.0
1500914805,21.0
1500914810,21.0
1500914814,21.0
1500914820,21.0
1500914825,21.0
1500914829,21.0
1500914834,21.0
1500914840,21.0
1500914845,21.0
1500914849,21.0
1500914854,21.0
1500914860,21.0
1500914865,21.0
1500914869,21.0
1500914874,21.0
1500914880,21.0
1500914884,21.0
1500914889,21.0
1500914895,21.0
1500914900,21.0
1500914904,21.0
1500914909,21.0
1500914915,21.0
1500914919,21.0
1500914924,21.0
1500914930,21.0
1500914934,21.0
1500914939,21.0
1500914944,21.0
1500914950,21.0
1500914954,21.0
1500914959,21.0
1500914965,21.0
1500914969,21.0
1500914974,21.0
1500914979,21.0
1500914985,21.0
1500914989,21.0
1500914994,21.0
1500914999,21.0
1500915004,21.0
1500915009,21.0
1500915014,21.0
1500915020,21.0
1500915024,21.0
1500915029,21.0
1500915034,21.0
1500915039,21.0
1500915044,21.0
1500915049,21.0
1500915054,21.0
1500915059,21.0
1500915064,21.0
1500915069,21.0
1500915074,21.0
1500915079,21.0
1500915084,21.0
1500915089,21.0
1500915094,21.0
1500915099,21.0
1500915104,21.0
1500915109,21.0
1500915114,21.0
1500915119,21.0
1500915124,21.0
1500915129,21.0
1500915134,21.0
1500915139,21.0
1500915144,21.0
1500915149,21.0
1500915154,21.0
1500915159,21.0
1500915164,21.0
1500915169,21.0
1500915174,21.0
1500915179,22.0
1500915184,21.0
1500915189,21.0
1500915194,21.0
1500915199,21.0
1500915204,21.0
1500915209,21.0
1500915214,21.0
1500915219,21.0
1500915224,21.0
1500915229,21.0
1500915234,21.0
1500915239,21.0
1500915244,21.0
1500915249,22.0
1500915254,21.0
1500915259,21.0
1500915264,21.0
1500915269,22.0
1500915274,22.0
1500915279,22.0
1500915284,22.0
1500915289,22.0
1500915294,22.0
1500915299,22.0
1500915304,22.0
1500915309,22.0
1500915314,22.0
1500915319,22.0
1500915324,22.0
1500915329,22.0
1500915334,22.0
1500915339,22.0
1500915344,22.0
1500915349,22.0
1500915354,22.0
1500915359,22.0
1500915364,22.0
1500915369,22.0
1500915374,22.0
1500915379,22.0
1500915384,22.0
1500915389,22.0
1500915394,22.0
1500915399,22.0
1500915404,22.0
1500915409,22.0
1500915414,22.0
1500915419,22.0
1500915424,22.0
1500915429,22.0
